pcds,laua,lat,long
BS11 0TX,E06000023,51.504957,-2.642567
BS11 0TY,E06000023,51.504969,-2.643591
BS11 0TZ,E06000023,51.50464,-2.644609
BS11 0UA,E06000023,51.504273,-2.645658
BS11 0UB,E06000023,51.503919,-2.644901
BS11 0UD,E06000023,51.504568,-2.642994
BS11 0UE,E06000023,51.501167,-2.649962
BS11 0UF,E06000023,51.501647,-2.650862
BS11 0UG,E06000023,51.489013,-2.673281
BS11 0UH,E06000023,51.488788,-2.67188
BS11 0UJ,E06000023,51.488864,-2.669577
BS11 0UL,E06000023,51.489113,-2.668273
BS11 0UN,E06000023,51.491823,-2.656642
BS11 0UP,E06000023,51.494093,-2.657655
BS11 0UQ,E06000023,51.489151,-2.672793
BS11 0UR,E06000023,51.494613,-2.659207
BS11 0US,E06000023,51.494211,-2.659039
BS11 0UT,E06000023,51.495629,-2.659121
BS11 0UU,E06000023,51.498047,-2.654701
BS11 0UW,E06000023,51.492775,-2.656843
BS11 0UX,E06000023,51.500767,-2.650749
BS11 0UZ,E06000023,51.502365,-2.64949
BS11 0WA,E06000023,51.503939,-2.646213
BS11 0WG,E06000023,51.503912,-2.646169
BS11 0WU,E06000023,51.499645,-2.695781
BS11 0WW,E06000023,51.499645,-2.695781
BS11 0WX,E06000023,51.499645,-2.695781
BS11 0WY,E06000023,51.499645,-2.695781
BS11 0WZ,E06000023,51.499645,-2.695781
BS11 0XA,E06000023,51.502975,-2.646516
BS11 0XB,E06000023,51.499645,-2.695781
BS11 0XD,E06000023,51.503211,-2.646159
BS11 0XE,E06000023,51.503589,-2.646078
BS11 0XF,E06000023,51.501809,-2.647353
BS11 0XH,E06000023,51.513433,-2.665715
BS11 0XN,E06000023,51.499645,-2.695781
BS11 0XS,E06000023,51.525013,-2.684622
BS11 0XU,E06000023,51.525013,-2.684622
BS11 0XX,E06000023,51.527752,-2.677456
BS11 0XY,E06000023,51.532063,-2.676799
BS11 0XZ,E06000023,51.530483,-2.67173
BS11 0YA,E06000023,51.522567,-2.685844
BS11 0YB,E06000023,51.529893,-2.678944
BS11 0YD,E06000023,51.530044,-2.680705
BS11 0YE,E06000023,51.533188,-2.670328
BS11 0YF,E06000023,51.526635,-2.679356
BS11 0YG,E06000023,51.49954,-2.695333
BS11 0YH,E06000023,51.515597,-2.669393
BS11 0YJ,E06000023,51.527412,-2.68192
BS11 0YL,E06000023,51.533762,-2.670342
BS11 0YN,E06000023,51.533172,-2.673211
BS11 0YP,E06000023,51.513627,-2.670737
BS11 0YQ,E06000023,51.533188,-2.670328
BS11 0YR,E06000023,51.49954,-2.695333
BS11 0YS,E06000023,51.515103,-2.673756
BS11 0YT,E06000023,51.521727,-2.686894
BS11 0YU,E06000023,51.531708,-2.672589
BS11 0YW,E06000023,51.52151,-2.675854
BS11 0YX,E06000023,51.49954,-2.695333
BS11 0YY,E06000023,51.499645,-2.695781
BS11 0YZ,E06000023,51.527744,-2.678897
BS11 0ZN,E06000023,51.49954,-2.695333
BS11 0ZQ,E06000023,51.499645,-2.695781
BS11 0ZT,E06000023,51.49954,-2.695333
BS11 1AA,E06000023,51.499645,-2.695781
BS11 1AB,E06000023,51.499645,-2.695781
BS11 1AD,E06000023,51.499645,-2.695781
BS11 1AE,E06000023,51.499645,-2.695781
BS11 1AF,E06000023,51.499645,-2.695781
BS11 1AG,E06000023,51.499664,-2.695695
BS11 1AH,E06000023,51.499645,-2.695781
BS11 1AJ,E06000023,51.499645,-2.695781
BS11 1AL,E06000023,51.499645,-2.695781
BS11 1AN,E06000023,51.499664,-2.695695
BS11 1AP,E06000023,51.499645,-2.695781
BS11 1AQ,E06000023,51.499645,-2.695781
BS11 1AR,E06000023,51.499664,-2.695695
BS11 1AS,E06000023,51.499645,-2.695781
BS11 1AT,E06000023,51.499664,-2.695695
BS11 1AU,E06000023,51.499662,-2.695699
BS11 1AW,E06000023,51.499662,-2.695699
BS11 1AX,E06000023,51.499662,-2.695699
BS11 1AY,E06000023,51.499662,-2.695699
BS11 1AZ,E06000023,51.499662,-2.695699
BS11 1BT,E06000023,51.499662,-2.695699
BS11 1BU,E06000023,51.499662,-2.695699
BS11 1BW,E06000023,51.499662,-2.695699
BS11 1BX,E06000023,51.499662,-2.695699
BS11 1BY,E06000023,51.499662,-2.695699
BS11 1BZ,E06000023,51.499662,-2.695699
BS11 1DA,E06000023,51.499662,-2.695699
BS11 1DB,E06000023,51.499662,-2.695699
BS11 1DD,E06000023,51.499662,-2.695699
BS11 1DE,E06000023,51.499662,-2.695699
BS11 8AA,E06000023,51.517954,-2.683147
BS11 8AB,E06000023,51.518392,-2.683586
BS11 8AD,E06000023,51.517752,-2.683951
BS11 8AE,E06000023,51.519322,-2.682654
BS11 8AF,E06000023,51.520513,-2.686549
BS11 8AG,E06000023,51.520468,-2.690031
BS11 8AH,E06000023,51.499645,-2.695781
BS11 8AJ,E06000023,51.51872,-2.684528
BS11 8AL,E06000023,51.508614,-2.684333
BS11 8AN,E06000023,51.508614,-2.684333
BS11 8AP,E06000023,51.519712,-2.687108
BS11 8AQ,E06000023,51.516374,-2.68125
BS11 8AR,E06000023,51.514304,-2.688876
BS11 8AS,E06000023,51.512313,-2.685239
BS11 8AT,E06000023,51.519453,-2.690972
BS11 8AU,E06000023,51.519453,-2.690972
BS11 8AW,E06000023,51.518703,-2.68741
BS11 8AZ,E06000023,51.509683,-2.681169
BS11 8DA,E06000023,51.503367,-2.695824
BS11 8DB,E06000023,51.502172,-2.686527
BS11 8DD,E06000023,51.501871,-2.684247
BS11 8DE,E06000023,51.502752,-2.68546
BS11 8DF,E06000023,51.500901,-2.682489
BS11 8DG,E06000023,51.502005,-2.682822
BS11 8DH,E06000023,51.501431,-2.682526
BS11 8DJ,E06000023,51.503017,-2.683303
BS11 8DL,E06000023,51.501014,-2.6785
BS11 8DN,E06000023,51.50167,-2.67851
BS11 8DP,E06000023,51.502798,-2.67942
BS11 8DQ,E06000023,51.500735,-2.684691
BS11 8DR,E06000023,51.502586,-2.675642
BS11 8DT,E06000023,51.502663,-2.674451
BS11 8DU,E06000023,51.501637,-2.684272
BS11 8DW,E06000023,51.501655,-2.676608
BS11 8DX,E06000023,51.501013,-2.678504
BS11 8DY,E06000023,51.501064,-2.680762
BS11 8HP,E06000023,51.520709,-2.687152
BS11 8HR,E06000023,51.515072,-2.69312
BS11 8HS,E06000023,51.514216,-2.685902
BS11 8HT,E06000023,51.509046,-2.682442
BS11 8HU,E06000023,51.511502,-2.688743
BS11 8TA,E06000023,51.501753,-2.678295
BS11 8TB,E06000023,51.502866,-2.677101
BS11 8TD,E06000023,51.499645,-2.695781
BS11 8WY,E06000023,51.499645,-2.695781
BS11 8WZ,E06000023,51.499645,-2.695781
BS11 8YA,E06000023,51.499664,-2.695695
BS11 8YB,E06000023,51.508614,-2.684333
BS11 9AA,E06000023,51.50049,-2.700005
BS11 9AB,E06000023,51.500582,-2.699945
BS11 9AD,E06000023,51.500246,-2.700602
BS11 9AE,E06000023,51.499745,-2.700091
BS11 9AF,E06000023,51.519837,-2.692894
BS11 9AG,E06000023,51.516882,-2.692672
BS11 9AH,E06000023,51.500475,-2.701384
BS11 9AJ,E06000023,51.501269,-2.70212
BS11 9AL,E06000023,51.501023,-2.701479
BS11 9AN,E06000023,51.501278,-2.700834
BS11 9AP,E06000023,51.501928,-2.701925
BS11 9AQ,E06000023,51.499893,-2.700587
BS11 9AR,E06000023,51.500884,-2.700555
BS11 9AS,E06000023,51.500775,-2.700827
BS11 9AT,E06000023,51.505621,-2.714329
BS11 9AU,E06000023,51.505978,-2.710272
BS11 9AW,E06000023,51.501976,-2.701508
BS11 9AX,E06000023,51.500582,-2.699945
BS11 9AY,E06000023,51.502746,-2.674405
BS11 9AZ,E06000023,51.499645,-2.695781
BS11 9BA,E06000023,51.508693,-2.707432
BS11 9BB,E06000023,51.51275,-2.705338
BS11 9BD,E06000023,51.509583,-2.708887
BS11 9BE,E06000023,51.516845,-2.69747
BS11 9BF,E06000023,51.508727,-2.701669
BS11 9BG,E06000023,51.499711,-2.705853
BS11 9BH,E06000023,51.500435,-2.705028
BS11 9BJ,E06000023,51.513181,-2.700921
BS11 9BL,E06000023,51.514139,-2.69887
BS11 9BN,E06000023,51.525262,-2.6897
BS11 9BP,E06000023,51.521551,-2.691926
BS11 9BQ,E06000023,51.499711,-2.705853
BS11 9BS,E06000023,51.499745,-2.700091
BS11 9BT,E06000023,51.511082,-2.703007
BS11 9BU,E06000023,51.497553,-2.699798
BS11 9BW,E06000023,51.511115,-2.709862
BS11 9BX,E06000023,51.499645,-2.695781
BS11 9BY,E06000023,51.514412,-2.693518
BS11 9BZ,E06000023,51.500636,-2.701545
BS11 9DA,E06000023,51.49828,-2.701167
BS11 9DB,E06000023,51.494681,-2.694067
BS11 9DD,E06000023,51.499711,-2.705853
BS11 9DE,E06000023,51.490935,-2.692206
BS11 9DF,E06000023,51.499711,-2.705853
BS11 9DG,E06000023,51.499728,-2.702972
BS11 9DH,E06000023,51.50061,-2.705525
BS11 9DJ,E06000023,51.501721,-2.694531
BS11 9DL,E06000023,51.496754,-2.702623
BS11 9DN,E06000023,51.499961,-2.703162
BS11 9DP,E06000023,51.491952,-2.68453
BS11 9DQ,E06000023,51.502909,-2.698799
BS11 9DR,E06000023,51.492201,-2.692614
BS11 9DS,E06000023,51.502511,-2.688607
BS11 9DT,E06000023,51.501486,-2.691689
BS11 9DU,E06000023,51.49813,-2.685818
BS11 9DW,E06000023,51.491952,-2.68453
BS11 9DX,E06000023,51.500479,-2.702119
BS11 9DY,E06000023,51.516126,-2.692905
BS11 9DZ,E06000023,51.501922,-2.693943
BS11 9EA,E06000023,51.503268,-2.689843
BS11 9EB,E06000023,51.518945,-2.692011
BS11 9ED,E06000023,51.503842,-2.695763
BS11 9EE,E06000023,51.501595,-2.691475
BS11 9EF,E06000023,51.50143,-2.690108
BS11 9EG,E06000023,51.499187,-2.69563
BS11 9EH,E06000023,51.50375,-2.695008
BS11 9EJ,E06000023,51.499567,-2.696774
BS11 9EL,E06000023,51.499886,-2.697644
BS11 9EN,E06000023,51.500428,-2.698675
BS11 9EP,E06000023,51.501735,-2.699646
BS11 9EQ,E06000023,51.484196,-2.671294
BS11 9ER,E06000023,51.501928,-2.699029
BS11 9ES,E06000023,51.501949,-2.698482
BS11 9ET,E06000023,51.502484,-2.697669
BS11 9EU,E06000023,51.500854,-2.696693
BS11 9EW,E06000023,51.501544,-2.699988
BS11 9EX,E06000023,51.503919,-2.694972
BS11 9EY,E06000023,51.499664,-2.695695
BS11 9EZ,E06000023,51.49966,-2.69289
BS11 9FA,E06000023,51.48552,-2.672509
BS11 9FB,E06000023,51.500144,-2.690261
BS11 9FE,E06000023,51.501312,-2.698141
BS11 9FF,E06000023,51.508952,-2.685001
BS11 9FG,E06000023,51.516994,-2.689071
BS11 9FH,E06000023,51.492204,-2.681394
BS11 9FJ,E06000023,51.506174,-2.677136
BS11 9FL,E06000023,51.499433,-2.694903
BS11 9FN,E06000023,51.483067,-2.672156
BS11 9FP,E06000023,51.499878,-2.695871
BS11 9FR,E06000023,51.483469,-2.681969
BS11 9FS,E06000023,51.499502,-2.695409
BS11 9FW,E06000023,51.496438,-2.693831
BS11 9GA,E06000023,51.494419,-2.688485
BS11 9GB,E06000023,51.495144,-2.687445
BS11 9GD,E06000023,51.499737,-2.701531
BS11 9GN,E06000023,51.497085,-2.686148
BS11 9GQ,E06000023,51.493759,-2.690564
BS11 9HA,E06000023,51.500832,-2.694272
BS11 9HB,E06000023,51.49954,-2.695333
BS11 9HD,E06000023,51.503406,-2.695392
BS11 9HE,E06000023,51.504754,-2.70302
BS11 9HF,E06000023,51.505064,-2.699293
BS11 9HG,E06000023,51.504262,-2.699569
BS11 9HH,E06000023,51.499645,-2.695781
BS11 9HJ,E06000023,51.505183,-2.69297
BS11 9HL,E06000023,51.50569,-2.695326
BS11 9HN,E06000023,51.505281,-2.694215
BS11 9HP,E06000023,51.505879,-2.701024
BS11 9HQ,E06000023,51.504512,-2.696566
BS11 9HR,E06000023,51.505508,-2.693944
BS11 9HS,E06000023,51.508465,-2.695574
BS11 9HT,E06000023,51.505325,-2.697755
BS11 9HU,E06000023,51.506461,-2.693872
BS11 9HW,E06000023,51.509344,-2.694464
BS11 9HX,E06000023,51.502317,-2.689454
BS11 9HY,E06000023,51.491952,-2.68453
BS11 9HZ,E06000023,51.509258,-2.695313
BS11 9JA,E06000023,51.499195,-2.697403
BS11 9JB,E06000023,51.499907,-2.698638
BS11 9JD,E06000023,51.498937,-2.696952
BS11 9JE,E06000023,51.49796,-2.696375
BS11 9JF,E06000023,51.497724,-2.695219
BS11 9JG,E06000023,51.497783,-2.695955
BS11 9JH,E06000023,51.49613,-2.694071
BS11 9JJ,E06000023,51.49838,-2.695388
BS11 9JL,E06000023,51.504266,-2.695837
BS11 9JN,E06000023,51.498754,-2.695955
BS11 9JP,E06000023,51.505183,-2.69297
BS11 9JQ,E06000023,51.494394,-2.692806
BS11 9JR,E06000023,51.497577,-2.694324
BS11 9JS,E06000023,51.49789,-2.693032
BS11 9JT,E06000023,51.497078,-2.693495
BS11 9JU,E06000023,51.497124,-2.694494
BS11 9JW,E06000023,51.498087,-2.69462
BS11 9JX,E06000023,51.496758,-2.692885
BS11 9JY,E06000023,51.496742,-2.692482
BS11 9JZ,E06000023,51.496651,-2.691184
BS11 9LA,E06000023,51.495764,-2.692121
BS11 9LB,E06000023,51.495581,-2.692781
BS11 9LD,E06000023,51.495378,-2.693271
BS11 9LE,E06000023,51.489094,-2.678035
BS11 9LF,E06000023,51.491739,-2.685564
BS11 9LG,E06000023,51.494693,-2.69088
BS11 9LH,E06000023,51.494247,-2.690154
BS11 9LJ,E06000023,51.494188,-2.68962
BS11 9LL,E06000023,51.495633,-2.689944
BS11 9LN,E06000023,51.496638,-2.690406
BS11 9LP,E06000023,51.499073,-2.693742
BS11 9LQ,E06000023,51.493351,-2.69122
BS11 9LR,E06000023,51.492612,-2.689898
BS11 9LS,E06000023,51.492493,-2.690073
BS11 9LT,E06000023,51.497091,-2.692847
BS11 9LU,E06000023,51.502477,-2.69437
BS11 9LW,E06000023,51.498323,-2.692808
BS11 9LX,E06000023,51.503376,-2.694383
BS11 9LY,E06000023,51.49978,-2.694329
BS11 9LZ,E06000023,51.496175,-2.695714
BS11 9NA,E06000023,51.497797,-2.688939
BS11 9NB,E06000023,51.497427,-2.689222
BS11 9ND,E06000023,51.496606,-2.68653
BS11 9NE,E06000023,51.495786,-2.683781
BS11 9NF,E06000023,51.495367,-2.682957
BS11 9NG,E06000023,51.496079,-2.682863
BS11 9NH,E06000023,51.493151,-2.68704
BS11 9NJ,E06000023,51.492964,-2.68672
BS11 9NL,E06000023,51.493491,-2.684193
BS11 9NN,E06000023,51.493624,-2.684555
BS11 9NP,E06000023,51.499075,-2.688743
BS11 9NQ,E06000023,51.494328,-2.685531
BS11 9NR,E06000023,51.497116,-2.688526
BS11 9NS,E06000023,51.505174,-2.694411
BS11 9NT,E06000023,51.497101,-2.68962
BS11 9NU,E06000023,51.496873,-2.688637
BS11 9NW,E06000023,51.494077,-2.685271
BS11 9NX,E06000023,51.495765,-2.688995
BS11 9NY,E06000023,51.496245,-2.68834
BS11 9NZ,E06000023,51.494157,-2.688654
BS11 9PA,E06000023,51.494405,-2.687851
BS11 9PB,E06000023,51.493799,-2.688235
BS11 9PD,E06000023,51.492012,-2.686548
BS11 9PE,E06000023,51.491689,-2.687969
BS11 9PF,E06000023,51.492366,-2.685721
BS11 9PG,E06000023,51.492441,-2.6869
BS11 9PH,E06000023,51.493123,-2.683817
BS11 9PJ,E06000023,51.49396,-2.682414
BS11 9PL,E06000023,51.492946,-2.683537
BS11 9PN,E06000023,51.491619,-2.684468
BS11 9PP,E06000023,51.492375,-2.682765
BS11 9PQ,E06000023,51.492621,-2.688458
BS11 9PR,E06000023,51.491185,-2.683338
BS11 9PS,E06000023,51.490337,-2.682345
BS11 9PT,E06000023,51.491108,-2.682659
BS11 9PU,E06000023,51.491554,-2.681816
BS11 9PW,E06000023,51.492671,-2.682956
BS11 9PX,E06000023,51.491731,-2.680667
BS11 9PY,E06000023,51.491837,-2.681086
BS11 9PZ,E06000023,51.492005,-2.68456
BS11 9QA,E06000023,51.498914,-2.688553
BS11 9QB,E06000023,51.487324,-2.67461
BS11 9QD,E06000023,51.498792,-2.688018
BS11 9QE,E06000023,51.491174,-2.68835
BS11 9QF,E06000023,51.48943,-2.68671
BS11 9QG,E06000023,51.488028,-2.685004
BS11 9QH,E06000023,51.485677,-2.681239
BS11 9QJ,E06000023,51.485602,-2.680186
BS11 9QL,E06000023,51.486504,-2.679739
BS11 9QN,E06000023,51.486301,-2.680586
BS11 9QP,E06000023,51.486944,-2.681272
BS11 9QQ,E06000023,51.486834,-2.683287
BS11 9QR,E06000023,51.487314,-2.68256
BS11 9QS,E06000023,51.488481,-2.68455
BS11 9QT,E06000023,51.489112,-2.685841
BS11 9QU,E06000023,51.4899,-2.686242
BS11 9QW,E06000023,51.486213,-2.681751
BS11 9QX,E06000023,51.48937,-2.684664
BS11 9QY,E06000023,51.490149,-2.68374
BS11 9QZ,E06000023,51.489987,-2.685336
BS11 9RA,E06000023,51.490443,-2.684133
BS11 9RB,E06000023,51.491212,-2.684836
BS11 9RD,E06000023,51.490558,-2.685795
BS11 9RE,E06000023,51.488431,-2.674439
BS11 9RF,E06000023,51.485377,-2.667754
BS11 9RG,E06000023,51.489941,-2.685537
BS11 9RH,E06000023,51.504997,-2.690892
BS11 9RJ,E06000023,51.494054,-2.68445
BS11 9RL,E06000023,51.493711,-2.685089
BS11 9RN,E06000023,51.489601,-2.678964
BS11 9RP,E06000023,51.489823,-2.681056
BS11 9RQ,E06000023,51.491156,-2.685325
BS11 9RR,E06000023,51.489191,-2.681522
BS11 9RS,E06000023,51.485057,-2.668556
BS11 9RT,E06000023,51.484325,-2.669323
BS11 9RU,E06000023,51.499645,-2.695781
BS11 9RW,E06000023,51.490277,-2.680184
BS11 9RX,E06000023,51.483988,-2.670053
BS11 9RY,E06000023,51.48446,-2.670737
BS11 9RZ,E06000023,51.485039,-2.670227
BS11 9SA,E06000023,51.489344,-2.678413
BS11 9SB,E06000023,51.489093,-2.67671
BS11 9SD,E06000023,51.488369,-2.675723
BS11 9SE,E06000023,51.488141,-2.676465
BS11 9SF,E06000023,51.488312,-2.676212
BS11 9SG,E06000023,51.488411,-2.676098
BS11 9SH,E06000023,51.488023,-2.675081
BS11 9SJ,E06000023,51.487603,-2.676256
BS11 9SL,E06000023,51.487372,-2.677246
BS11 9SN,E06000023,51.487451,-2.677665
BS11 9SP,E06000023,51.48839,-2.677016
BS11 9SQ,E06000023,51.488445,-2.67526
BS11 9SR,E06000023,51.487548,-2.677925
BS11 9SS,E06000023,51.48687,-2.678506
BS11 9ST,E06000023,51.486728,-2.678273
BS11 9SU,E06000023,51.486514,-2.677953
BS11 9SW,E06000023,51.488183,-2.676883
BS11 9SX,E06000023,51.486453,-2.678877
BS11 9SY,E06000023,51.48785,-2.678549
BS11 9SZ,E06000023,51.487798,-2.67816
BS11 9TA,E06000023,51.488017,-2.679157
BS11 9TB,E06000023,51.486987,-2.68002
BS11 9TD,E06000023,51.488114,-2.679547
BS11 9TE,E06000023,51.488784,-2.67875
BS11 9TF,E06000023,51.488212,-2.679764
BS11 9TG,E06000023,51.487669,-2.681931
BS11 9TH,E06000023,51.489335,-2.683036
BS11 9TJ,E06000023,51.489547,-2.682017
BS11 9TL,E06000023,51.489531,-2.683327
BS11 9TN,E06000023,51.48724,-2.679836
BS11 9TP,E06000023,51.506381,-2.690788
BS11 9TQ,E06000023,51.48815,-2.682702
BS11 9TR,E06000023,51.488431,-2.674439
BS11 9TS,E06000023,51.488332,-2.674466
BS11 9TT,E06000023,51.48812,-2.673916
BS11 9TU,E06000023,51.487326,-2.67592
BS11 9TX,E06000023,51.487095,-2.675214
BS11 9TY,E06000023,51.485752,-2.679123
BS11 9TZ,E06000023,51.485264,-2.677892
BS11 9UA,E06000023,51.485711,-2.67532
BS11 9UB,E06000023,51.486422,-2.673603
BS11 9UD,E06000023,51.486637,-2.672165
BS11 9UE,E06000023,51.48739,-2.667885
BS11 9UF,E06000023,51.486428,-2.670996
BS11 9UG,E06000023,51.485551,-2.671548
BS11 9UH,E06000023,51.484836,-2.677352
BS11 9UJ,E06000023,51.485547,-2.677305
BS11 9UL,E06000023,51.48633,-2.675617
BS11 9UN,E06000023,51.486052,-2.675383
BS11 9UP,E06000023,51.487228,-2.673963
BS11 9UQ,E06000023,51.485236,-2.674968
BS11 9UR,E06000023,51.487382,-2.672378
BS11 9US,E06000023,51.487113,-2.672216
BS11 9UT,E06000023,51.484008,-2.674316
BS11 9UU,E06000023,51.484177,-2.673152
BS11 9UW,E06000023,51.487057,-2.673903
BS11 9UX,E06000023,51.484183,-2.672115
BS11 9UY,E06000023,51.483488,-2.672522
BS11 9WA,E06000023,51.491952,-2.68453
BS11 9WB,E06000023,51.499645,-2.695781
BS11 9WD,E06000023,51.499664,-2.695695
BS11 9WE,E06000023,51.499645,-2.695781
BS11 9WN,E06000023,51.499645,-2.695781
BS11 9WT,E06000023,51.499645,-2.695781
BS11 9WU,E06000023,51.499645,-2.695781
BS11 9WW,E06000023,51.499645,-2.695781
BS11 9WX,E06000023,51.499664,-2.695695
BS11 9WY,E06000023,51.499645,-2.695781
BS11 9WZ,E06000023,51.49954,-2.695333
BS11 9XA,E06000023,51.484057,-2.681275
BS11 9XB,E06000023,51.483933,-2.679571
BS11 9XD,E06000023,51.483191,-2.678725
BS11 9XE,E06000023,51.483926,-2.677584
BS11 9XF,E06000023,51.483668,-2.677191
BS11 9XG,E06000023,51.483885,-2.675336
BS11 9XH,E06000023,51.485381,-2.67016
BS11 9XJ,E06000023,51.484804,-2.677931
BS11 9XL,E06000023,51.485466,-2.669354
BS11 9XN,E06000023,51.483341,-2.674565
BS11 9XP,E06000023,51.482986,-2.676979
BS11 9XQ,E06000023,51.484589,-2.673316
BS11 9XR,E06000023,51.483005,-2.679889
BS11 9XS,E06000023,51.483302,-2.679778
BS11 9XT,E06000023,51.482978,-2.674923
BS11 9XU,E06000023,51.485313,-2.672322
BS11 9XW,E06000023,51.482689,-2.676989
BS11 9XX,E06000023,51.483121,-2.673784
BS11 9XY,E06000023,51.5052,-2.690088
BS11 9XZ,E06000023,51.488201,-2.675429
BS11 9YA,E06000023,51.503229,-2.688536
BS11 9YB,E06000023,51.501876,-2.688065
BS11 9YD,E06000023,51.483759,-2.670697
BS11 9YE,E06000023,51.506782,-2.691654
BS11 9YF,E06000023,51.499645,-2.695781
BS11 9YG,E06000023,51.499645,-2.695781
BS11 9YH,E06000023,51.504842,-2.686327
BS11 9YJ,E06000023,51.518756,-2.692095
BS11 9YL,E06000023,51.505569,-2.688153
BS11 9YN,E06000023,51.484427,-2.682462
BS11 9YP,E06000023,51.505032,-2.689582
BS11 9YQ,E06000023,51.516882,-2.692672
BS11 9YR,E06000023,51.502781,-2.696175
BS11 9YS,E06000023,51.504968,-2.690882
BS11 9YT,E06000023,51.503602,-2.69076
BS11 9YU,E06000023,51.509661,-2.69592
BS11 9YW,E06000023,51.49954,-2.695333
BS11 9YX,E06000023,51.499645,-2.695781
BS11 9YY,E06000023,51.504309,-2.688634
BS11 9YZ,E06000023,51.503183,-2.687421
BS11 9ZA,E06000023,51.49954,-2.695333
BS11 9ZB,E06000023,51.5052,-2.690088
BS11 9ZD,E06000023,51.491182,-2.680846
BS11 9ZE,E06000023,51.490582,-2.681888
BS11 9ZF,E06000023,51.498032,-2.685658
BS11 9ZG,E06000023,51.506241,-2.693389
BS11 9ZH,E06000023,51.50289,-2.694376
BS11 9ZJ,E06000023,51.499645,-2.695781
BS11 9ZL,E06000023,51.496175,-2.695714
BS11 9ZN,E06000023,51.49954,-2.695333
BS11 9ZP,E06000023,51.49954,-2.695333
BS11 9ZQ,E06000023,51.505208,-2.688648
BS11 9ZR,E06000023,51.492095,-2.684547
BS11 9ZS,E06000023,51.499645,-2.695781
BS11 9ZU,E06000023,51.499645,-2.695781
BS13 0AA,E06000023,51.409807,-2.601765
BS13 0AB,E06000023,51.409495,-2.601416
BS13 0AD,E06000023,51.409682,-2.600124
BS13 0AE,E06000023,51.409397,-2.599502
BS13 0AF,E06000023,51.405383,-2.59321
BS13 0AG,E06000023,51.410409,-2.598595
BS13 0AH,E06000023,51.4101,-2.597426
BS13 0AJ,E06000023,51.410531,-2.595807
BS13 0AL,E06000023,51.411019,-2.597036
BS13 0AN,E06000023,51.411131,-2.596318
BS13 0AP,E06000023,51.412245,-2.598346
BS13 0AQ,E06000023,51.409905,-2.596935
BS13 0AR,E06000023,51.411985,-2.599895
BS13 0AS,E06000023,51.412335,-2.599972
BS13 0AT,E06000023,51.411586,-2.600508
BS13 0AU,E06000023,51.411263,-2.600375
BS13 0AW,E06000023,51.411604,-2.597058
BS13 0AX,E06000023,51.411207,-2.599008
BS13 0AY,E06000023,51.411006,-2.597898
BS13 0AZ,E06000023,51.410275,-2.600132
BS13 0BA,E06000023,51.410985,-2.60027
BS13 0BB,E06000023,51.41019,-2.600936
BS13 0BD,E06000023,51.404598,-2.598979
BS13 0BE,E06000023,51.40489,-2.598235
BS13 0BF,E06000023,51.407675,-2.600385
BS13 0BG,E06000023,51.407441,-2.600497
BS13 0BH,E06000023,51.411793,-2.595205
BS13 0BJ,E06000023,51.410415,-2.597416
BS13 0BL,E06000023,51.407704,-2.596604
BS13 0BN,E06000023,51.403791,-2.600406
BS13 0BP,E06000023,51.404758,-2.604746
BS13 0BQ,E06000023,51.406917,-2.591821
BS13 0BS,E06000023,51.4046,-2.60575
BS13 0BT,E06000023,51.404558,-2.606756
BS13 0BU,E06000023,51.404088,-2.607282
BS13 0BW,E06000023,51.404494,-2.603578
BS13 0BX,E06000023,51.403826,-2.607437
BS13 0BY,E06000023,51.403477,-2.607259
BS13 0BZ,E06000023,51.403602,-2.605594
BS13 0DA,E06000023,51.403187,-2.605947
BS13 0DB,E06000023,51.403377,-2.604024
BS13 0DD,E06000023,51.407216,-2.591351
BS13 0DE,E06000023,51.403065,-2.603416
BS13 0DF,E06000023,51.40252,-2.604544
BS13 0DG,E06000023,51.402694,-2.603885
BS13 0DH,E06000023,51.401649,-2.602506
BS13 0DJ,E06000023,51.402582,-2.602863
BS13 0DL,E06000023,51.402102,-2.60175
BS13 0DN,E06000023,51.402678,-2.60137
BS13 0DP,E06000023,51.403141,-2.600485
BS13 0DQ,E06000023,51.401584,-2.602951
BS13 0DR,E06000023,51.403479,-2.603005
BS13 0DS,E06000023,51.403798,-2.604202
BS13 0DT,E06000023,51.404078,-2.604062
BS13 0DU,E06000023,51.403845,-2.60173
BS13 0DW,E06000023,51.402977,-2.601273
BS13 0DX,E06000023,51.40351,-2.600776
BS13 0DY,E06000023,51.404494,-2.605203
BS13 0DZ,E06000023,51.404344,-2.604798
BS13 0EA,E06000023,51.406707,-2.592538
BS13 0EB,E06000023,51.408027,-2.591088
BS13 0ED,E06000023,51.404746,-2.59819
BS13 0EE,E06000023,51.404598,-2.598979
BS13 0EF,E06000023,51.404132,-2.598714
BS13 0EG,E06000023,51.4048,-2.598162
BS13 0EH,E06000023,51.404992,-2.599444
BS13 0EJ,E06000023,51.404942,-2.598682
BS13 0EL,E06000023,51.406252,-2.597434
BS13 0EN,E06000023,51.405878,-2.596595
BS13 0EP,E06000023,51.405951,-2.594598
BS13 0EQ,E06000023,51.405253,-2.599318
BS13 0ER,E06000023,51.405606,-2.595355
BS13 0ES,E06000023,51.405295,-2.594632
BS13 0ET,E06000023,51.405565,-2.596318
BS13 0EU,E06000023,51.40531,-2.596961
